id,predict_label
2713,curved
2714,curved
2715,center
2716,center
2717,RoT
2718,center
2719,center
2720,curved
2721,curved
2722,center
2723,center
2724,center
2725,center
2726,center
2727,curved
2728,center
2729,center
2730,center
2731,curved
2732,center
2733,horizontal
2734,center
2735,curved
2736,center
2737,center
2738,curved
2739,curved
2740,center
2741,curved
2742,curved
2743,center
2744,center
2745,curved
2746,center
2747,center
2748,curved
2749,center
2750,center
2751,center
2752,center
2753,center
2754,center
2755,center
2756,center
2757,curved
2758,curved
2759,center
2760,curved
2761,curved
2762,curved
2763,RoT
2764,center
2765,curved
2766,curved
2767,center
2768,center
2769,center
2770,RoT
2771,center
2772,curved
2773,center
2774,curved
2775,center
2776,triangle
2777,pattern
2778,center
2779,center
2780,center
2781,center
2782,center
2783,center
2784,center
2785,center
2786,center
2787,diagonal
2788,center
2789,center
2790,center
2791,center
2792,center
2793,center
2794,center
2795,curved
2796,center
2797,diagonal
2798,center
2799,curved
2800,center
2801,center
2802,center
2803,center
2804,triangle
2805,curved
2806,center
2807,center
2808,center
2809,curved
2810,center
2811,center
2812,curved
2813,center
2814,center
2815,RoT
2816,curved
2817,center
2818,center
2819,center
2820,center
2821,center
2822,center
2823,center
2824,center
2825,pattern
2826,curved
2827,center
2828,center
2829,center
2830,center
2831,RoT
2832,center
2833,center
2834,center
2835,center
2836,center
2837,center
2838,RoT
2839,curved
2840,center
2841,center
2842,center
2843,curved
2844,center
2845,center
2846,RoT
2847,RoT
2848,center
2849,center
2850,center
2851,curved
2852,curved
2853,center
2854,curved
2855,center
2856,center
2857,curved
2858,center
2859,center
2860,center
2861,center
2862,center
2863,curved
2864,RoT
2865,center
2866,curved
2867,center
2868,vertical
2869,diagonal
2870,curved
2871,center
2872,curved
2873,center
2874,horizontal
2875,center
2876,horizontal
2877,center
2878,center
2879,center
2880,curved
2881,center
2882,center
2883,center
2884,curved
2885,center
2886,center
2887,center
2888,curved
2889,center
2890,center
2891,center
2892,RoT
2893,center
2894,curved
2895,center
2896,center
2897,curved
2898,center
2899,center
2900,center
2901,center
2902,center
2903,diagonal
2904,curved
2905,curved
2906,center
2907,pattern
2908,curved
2909,center
2910,center
2911,center
2912,center
2913,center
2914,center
2915,center
2916,center
2917,RoT
2918,center
2919,center
2920,center
2921,curved
2922,center
2923,center
2924,center
2925,pattern
2926,center
2927,center
2928,center
2929,center
2930,RoT
2931,curved
2932,center
2933,center
2934,center
2935,center
2936,RoT
2937,center
2938,center
2939,center
2940,center
2941,center
2942,center
2943,center
2944,center
2945,center
2946,center
2947,RoT
2948,center
2949,horizontal
2950,center
2951,center
2952,horizontal
2953,curved
2954,center
2955,center
2956,curved
2957,center
2958,center
2959,center
2960,center
2961,center
2962,curved
2963,center
2964,center
2965,symmetric
2966,curved
2967,center
2968,center
2969,center
2970,center
2971,center
2972,center
2973,diagonal
2974,center
2975,center
2976,center
2977,center
2978,center
2979,curved
2980,pattern
2981,curved
2982,curved
2983,curved
2984,center
2985,curved
2986,center
2987,center
2988,curved
2989,center
2990,horizontal
2991,center
2992,RoT
2993,center
2994,RoT
2995,center
2996,center
2997,center
2998,diagonal
2999,center
3000,center
3001,center
3002,curved
3003,center
3004,curved
3005,center
3006,curved
3007,RoT
3008,curved
3009,center
3010,center
3011,center
3012,curved
3013,center
3014,center
3015,curved
3016,center
3017,center
3018,center
3019,center
3020,center
3021,center
3022,center
3023,center
3024,curved
3025,center
3026,center
3027,center
3028,center
3029,center
3030,center
3031,center
3032,center
3033,center
3034,center
3035,curved
3036,center
3037,curved
3038,curved
3039,center
3040,center
3041,center
3042,curved
3043,RoT
3044,RoT
3045,center
3046,center
3047,center
3048,center
3049,center
3050,center
3051,center
3052,center
3053,center
3054,center
3055,center
3056,curved
3057,center
3058,center
3059,center
3060,center
3061,center
3062,center
3063,center
3064,center
3065,horizontal
3066,center
3067,center
3068,center
3069,curved
3070,curved
3071,center
3072,curved
3073,curved
3074,RoT
3075,center
3076,center
3077,center
3078,center
3079,center
3080,RoT
3081,horizontal
3082,curved
3083,RoT
3084,center
3085,center
3086,center
3087,center
3088,curved
3089,pattern
3090,center
3091,center
3092,center
3093,center
3094,center
3095,RoT
3096,RoT
3097,center
3098,center
3099,curved
3100,curved
3101,center
3102,center
3103,center
3104,curved
3105,center
3106,vertical
3107,center
3108,pattern
3109,center
3110,center
3111,curved
3112,center
3113,diagonal
3114,curved
3115,curved
3116,center
3117,curved
3118,center
3119,curved
3120,center
3121,center
3122,center
3123,center
3124,center
3125,center
3126,curved
3127,center
3128,curved
3129,curved
3130,diagonal
3131,diagonal
3132,center
3133,center
3134,center
3135,RoT
3136,center
3137,center
3138,diagonal
3139,center
3140,center
3141,curved
3142,center
3143,center
3144,vertical
3145,horizontal
3146,center
3147,center
3148,curved
3149,curved
3150,curved
3151,curved
3152,RoT
3153,center
3154,center
3155,center
3156,center
3157,center
3158,center
3159,center
3160,curved
3161,center
3162,center
3163,curved
3164,center
3165,center
3166,pattern
3167,center
3168,center
3169,center
3170,curved
3171,RoT
3172,center
3173,center
3174,RoT
3175,center
3176,center
3177,center
3178,center
3179,curved
3180,center
3181,center
3182,curved
3183,center
3184,curved
3185,center
3186,center
3187,RoT
3188,center
3189,center
3190,center
3191,curved
3192,center
3193,diagonal
3194,RoT
3195,curved
3196,RoT
3197,RoT
3198,curved
3199,RoT
3200,center
3201,center
3202,curved
3203,center
3204,center
3205,curved
3206,RoT
3207,center
3208,curved
3209,center
3210,RoT
3211,center
3212,curved
3213,horizontal
3214,curved
3215,center
3216,center
3217,curved
3218,center
3219,horizontal
3220,center
3221,pattern
3222,center
3223,center
3224,center
3225,center
3226,center
3227,center
3228,center
3229,RoT
3230,center
3231,center
3232,center
3233,center
3234,pattern
3235,center
3236,center
3237,curved
3238,center
3239,center
3240,center
3241,vertical
3242,center
3243,curved
3244,center
3245,curved
3246,curved
3247,curved
3248,center
3249,center
3250,curved
3251,center
3252,center
3253,center
3254,center
3255,center
3256,RoT
3257,curved
3258,center
3259,center
3260,center
3261,curved
3262,pattern
3263,RoT
3264,center
3265,curved
3266,curved
3267,curved
3268,center
3269,curved
3270,curved
3271,curved
3272,curved
3273,curved
3274,center
3275,horizontal
3276,curved
3277,center
3278,center
3279,center
3280,RoT
3281,curved
3282,center
3283,pattern
3284,center
3285,curved
3286,curved
3287,center
3288,curved
3289,center
3290,center
3291,RoT
3292,center
3293,RoT
3294,center
3295,RoT
3296,center
3297,curved
3298,center
3299,center
3300,center
3301,center
3302,curved
3303,center
3304,center
3305,curved
3306,curved
3307,center
3308,center
3309,curved
3310,curved
3311,center
3312,center
3313,center
3314,RoT
3315,center
3316,center
3317,curved
3318,center
3319,center
3320,center
3321,pattern
3322,center
3323,center
3324,center
3325,center
3326,curved
3327,triangle
3328,curved
3329,center
3330,center
3331,center
3332,center
3333,center
3334,center
3335,curved
3336,curved
3337,curved
3338,pattern
3339,center
3340,center
3341,center
3342,curved
3343,center
3344,center
3345,center
3346,center
3347,center
3348,center
3349,center
3350,center
3351,center
3352,RoT
3353,RoT
3354,center
3355,diagonal
3356,center
3357,center
3358,curved
3359,center
3360,center
3361,center
3362,curved
3363,curved
3364,center
3365,center
3366,center
3367,center
3368,curved
3369,RoT
3370,pattern
3371,curved
3372,center
3373,center
3374,center
3375,RoT
3376,RoT
3377,center
3378,curved
3379,curved
3380,RoT
3381,center
3382,center
3383,horizontal
3384,curved
3385,center
3386,center
3387,diagonal
3388,center
3389,triangle
3390,center
3391,center
3392,center
3393,center
3394,center
3395,curved
3396,center
3397,center
3398,curved
3399,curved
3400,center
3401,curved
3402,center
3403,curved
3404,center
3405,center
3406,center
3407,center
3408,center
3409,center
3410,curved
3411,center
3412,center
3413,curved
3414,curved
3415,curved
3416,center
3417,center
3418,curved
3419,curved
3420,center
3421,curved
3422,center
3423,curved
3424,curved
3425,curved
3426,symmetric
3427,center
3428,curved
3429,center
3430,center
3431,center
3432,center
3433,curved
3434,curved
3435,center
3436,center
3437,center
3438,curved
3439,center
3440,horizontal
3441,center
3442,center
3443,center
3444,center
3445,center
3446,center
3447,center
3448,center
3449,center
3450,center
3451,RoT
3452,curved
3453,center
3454,curved
3455,diagonal
3456,center
3457,center
3458,center
3459,center
3460,curved
3461,RoT
3462,curved
3463,center
3464,curved
3465,curved
3466,horizontal
3467,curved
3468,RoT
3469,curved
3470,center
3471,center
3472,center
3473,horizontal
3474,center
3475,center
3476,center
3477,center
3478,center
3479,center
3480,center
3481,RoT
3482,center
3483,center
3484,center
3485,curved
3486,center
3487,center
3488,horizontal
3489,curved
3490,curved
3491,center
3492,curved
3493,center
3494,curved
3495,center
3496,center
3497,curved
3498,horizontal
3499,curved
3500,center
3501,center
3502,center
3503,center
3504,center
3505,center
3506,curved
3507,center
3508,center
3509,curved
3510,RoT
3511,center
3512,center
3513,center
3514,diagonal
3515,RoT
3516,center
3517,center
3518,center
3519,center
3520,center
3521,curved
3522,curved
3523,curved
3524,curved
3525,curved
3526,center
3527,center
3528,center
3529,pattern
3530,center
3531,curved
3532,center
3533,center
3534,curved
3535,curved
3536,curved
3537,center
3538,curved
3539,center
3540,center
3541,center
3542,curved
3543,center
3544,symmetric
3545,center
3546,center
3547,center
3548,center
3549,curved
3550,center
3551,curved
3552,center
3553,center
3554,center
3555,RoT
3556,center
3557,curved
3558,curved
3559,curved
3560,curved
3561,center
3562,center
3563,curved
3564,center
3565,center
3566,center
3567,center
3568,center
3569,center
3570,center
3571,pattern
3572,center
3573,center
3574,center
3575,center
3576,center
3577,center
3578,center
3579,center
3580,curved
3581,center
3582,curved
3583,center
3584,diagonal
3585,curved
3586,curved
3587,center
3588,center
3589,center
3590,center
3591,center
3592,center
3593,center
3594,center
3595,center
3596,center
3597,curved
3598,curved
3599,curved
3600,curved
3601,center
3602,center
3603,center
3604,curved
3605,center
3606,center
3607,center
3608,curved
3609,curved
3610,center
3611,curved
3612,curved
3613,center
3614,center
3615,curved
3616,curved
3617,curved
3618,center
3619,center
3620,center
3621,curved
3622,center
3623,curved
3624,horizontal
3625,center
3626,RoT
3627,diagonal
3628,center
3629,curved
3630,center
3631,diagonal
3632,center
3633,center
3634,curved
3635,center
3636,center
3637,center
3638,curved
3639,center
3640,center
3641,RoT
3642,center
3643,center
3644,center
3645,center
3646,center
3647,center
3648,center
3649,center
3650,pattern
3651,center
3652,curved
3653,pattern
3654,pattern
3655,center
3656,center
3657,center
3658,center
3659,center
3660,center
3661,center
3662,center
3663,center
3664,center
3665,center
3666,center
3667,center
3668,center
3669,center
3670,curved
3671,center
3672,center
3673,center
3674,center
3675,center
3676,center
3677,center
3678,pattern
3679,center
3680,center
3681,center
3682,center
3683,center
3684,curved
3685,center
3686,center
3687,center
3688,curved
3689,center
3690,center
3691,center
3692,center
3693,center
3694,center
3695,horizontal
3696,center
3697,center
3698,center
3699,curved
3700,center
3701,center
3702,center
3703,center
3704,center
3705,center
3706,center
3707,center
3708,curved
3709,center
3710,RoT
3711,curved
3712,center
3713,pattern
3714,center
3715,center
3716,center
3717,center
3718,center
3719,center
3720,curved
3721,center
3722,center
3723,center
3724,curved
3725,curved
3726,center
3727,center
3728,center
3729,RoT
3730,center
3731,RoT
3732,center
3733,center
3734,center
3735,curved
3736,diagonal
3737,center
3738,center
3739,curved
3740,curved
3741,center
3742,center
3743,center
3744,center
3745,curved
3746,curved
3747,center
3748,center
3749,curved
3750,center
3751,center
3752,curved
3753,center
3754,center
3755,RoT
3756,center
3757,curved
3758,pattern
3759,RoT
3760,center
3761,center
3762,center
3763,RoT
3764,curved
3765,curved
3766,triangle
3767,center
3768,curved
3769,curved
3770,curved
3771,center
3772,center
3773,center
3774,RoT
3775,curved
3776,center
3777,center
3778,center
3779,curved
3780,center
3781,curved
3782,curved
3783,center
3784,center
3785,center
3786,center
3787,curved
3788,center
3789,center
3790,curved
3791,center
3792,center
3793,curved
3794,curved
3795,curved
3796,center
3797,curved
3798,curved
3799,curved
3800,center
3801,curved
3802,center
3803,curved
3804,curved
3805,pattern
3806,curved
3807,curved
3808,center
3809,center
3810,center
3811,center
3812,center
3813,curved
3814,RoT
3815,center
3816,center
3817,center
3818,curved
3819,center
3820,center
3821,center
3822,center
3823,center
3824,RoT
3825,curved
3826,horizontal
3827,curved
3828,center
3829,center
3830,curved
3831,curved
3832,curved
3833,center
3834,RoT
3835,curved
3836,center
3837,center
3838,curved
3839,curved
3840,center
3841,curved
3842,center
3843,curved
3844,curved
3845,center
3846,diagonal
3847,center
3848,center
3849,center
3850,center
3851,horizontal
3852,center
3853,RoT
3854,center
3855,curved
3856,center
3857,RoT
3858,curved
3859,curved
3860,center
3861,curved
3862,curved
3863,curved
3864,center
3865,center
3866,center
3867,curved
3868,curved
3869,center
3870,center
3871,center
3872,center
3873,center
3874,curved
3875,center
3876,center
3877,center
3878,curved
3879,pattern
3880,pattern
3881,horizontal
3882,center
3883,center
3884,center
3885,center
3886,curved
3887,center
3888,center
3889,center
3890,center
3891,curved
3892,center
3893,center
3894,center
3895,curved
3896,center
3897,center
3898,center
3899,center
3900,center
3901,curved
3902,center
3903,curved
3904,curved
3905,curved
3906,RoT
3907,center
3908,center
3909,center
3910,center
3911,center
3912,curved
3913,curved
3914,center
3915,curved
3916,pattern
3917,curved
3918,RoT
3919,center
3920,curved
3921,center
3922,pattern
3923,center
3924,center
3925,diagonal
3926,center
3927,center
3928,curved
3929,curved
3930,center
3931,center
3932,center
3933,center
3934,curved
3935,RoT
3936,curved
3937,center
3938,center
3939,center
3940,curved
3941,curved
3942,curved
3943,center
3944,symmetric
3945,center
3946,center
3947,center
3948,center
3949,center
3950,center
3951,center
3952,center
3953,center
3954,center
3955,center
3956,curved
3957,curved
3958,curved
3959,curved
3960,center
3961,RoT
3962,curved
3963,center
3964,center
3965,center
3966,center
3967,pattern
3968,curved
3969,center
3970,center
3971,center
3972,center
3973,curved
3974,curved
3975,curved
3976,vertical
3977,curved
3978,center
3979,center
3980,curved
3981,curved
3982,curved
3983,center
3984,pattern
3985,pattern
3986,center
3987,RoT
3988,center
3989,center
3990,curved
3991,center
3992,center
3993,RoT
3994,center
3995,diagonal
3996,diagonal
3997,center
3998,center
3999,RoT
4000,center
4001,center
4002,curved
4003,curved
4004,center
4005,curved
4006,center
4007,center
4008,center
4009,curved
4010,center
4011,curved
4012,curved
4013,center
4014,center
4015,center
4016,center
4017,center
4018,center
4019,center
4020,center
4021,center
4022,curved
4023,curved
4024,center
4025,RoT
4026,pattern
4027,horizontal
4028,center
4029,center
4030,curved
4031,center
4032,center
4033,curved
4034,curved
4035,curved
4036,center
4037,center
4038,center
4039,center
4040,curved
4041,center
4042,center
4043,center
4044,RoT
4045,center
4046,center
4047,center
4048,center
4049,center
4050,curved
4051,center
4052,horizontal
4053,curved
4054,center
4055,center
4056,center
4057,curved
4058,horizontal
4059,center
4060,center
4061,center
4062,curved
4063,center
4064,curved
4065,center
4066,center
4067,center
4068,curved
4069,center
4070,center
4071,curved
4072,curved
4073,center
4074,center
4075,curved
4076,center
4077,center
4078,curved
4079,center
4080,center
4081,center
4082,RoT
4083,center
4084,center
4085,center
4086,center
4087,center
4088,curved
4089,center
4090,curved
4091,center
4092,center
4093,center
4094,curved
4095,center
4096,center
4097,center
4098,center
4099,center
4100,center
4101,center
4102,center
4103,center
4104,curved
4105,center
4106,curved
4107,center
4108,RoT
4109,center
4110,curved
4111,center
4112,center
4113,center
4114,curved
4115,curved
4116,curved
4117,center
4118,curved
4119,center
4120,center
4121,center
4122,center
4123,center
4124,center
4125,curved
4126,center
4127,curved
4128,horizontal
4129,center
4130,curved
4131,diagonal
4132,curved
4133,center
4134,curved
4135,center
4136,center
4137,center
4138,center
4139,curved
4140,center
4141,curved
4142,center
4143,center
4144,center
4145,center
4146,curved
4147,center
4148,center
4149,center
4150,center
4151,center
4152,center
4153,center
4154,curved
4155,curved
4156,curved
4157,curved
4158,center
4159,center
4160,center
4161,curved
4162,center
4163,curved
4164,center
4165,center
4166,curved
4167,center
4168,center
4169,center
4170,center
4171,center
4172,curved
4173,center
4174,triangle
4175,center
4176,curved
4177,curved
4178,center
4179,curved
4180,curved
4181,horizontal
4182,center
4183,curved
4184,center
4185,center
4186,curved
4187,curved
4188,center
4189,curved
4190,center
4191,center
4192,RoT
4193,center
4194,center
4195,RoT
4196,center
4197,center
4198,center
4199,center
4200,center
4201,center
4202,center
4203,horizontal
4204,center
4205,center
4206,center
4207,center
4208,RoT
4209,center
4210,center
4211,center
4212,center
4213,center
4214,center
4215,center
4216,curved
4217,center
4218,center
4219,center
4220,center
4221,curved
4222,curved
4223,horizontal
4224,center
4225,curved
4226,curved
4227,center
4228,center
4229,center
4230,center
4231,center
4232,pattern
4233,curved
4234,curved
4235,center
4236,center
4237,center
4238,curved
4239,curved
4240,center
4241,center
4242,center
4243,center
4244,curved
4245,center
4246,center
4247,center
4248,center
4249,curved
4250,center
4251,curved
4252,center
4253,center
4254,curved
4255,curved
4256,curved
4257,center
4258,curved
4259,center
4260,center
4261,center
4262,center
4263,center
4264,curved
4265,curved
4266,center
4267,center
4268,pattern
4269,center
4270,diagonal
4271,center
4272,center
4273,center
4274,center
4275,center
4276,center
4277,center
4278,center
4279,center
4280,center
4281,center
4282,curved
4283,curved
4284,center
4285,center
4286,center
4287,center
4288,center
4289,RoT
4290,center
4291,center
4292,center
4293,center
4294,center
4295,center
4296,center
4297,center
4298,pattern
4299,pattern
4300,center
4301,curved
4302,center
4303,center
4304,center
4305,curved
4306,center
4307,curved
4308,curved
4309,curved
4310,curved
4311,curved
4312,curved
4313,center
4314,curved
4315,center
4316,center
4317,center
4318,triangle
4319,RoT
4320,center
4321,center
4322,center
4323,curved
4324,diagonal
4325,center
4326,center
4327,center
4328,symmetric
4329,curved
4330,curved
4331,RoT
4332,center
4333,curved
4334,curved
4335,center
4336,center
4337,center
4338,curved
4339,center
4340,center
4341,center
4342,center
4343,diagonal
4344,center
4345,curved
4346,curved
4347,center
4348,center
4349,center
4350,center
4351,center
4352,center
4353,center
4354,center
4355,curved
4356,curved
4357,triangle
4358,center
4359,curved
4360,center
4361,center
4362,curved
4363,RoT
4364,center
4365,center
4366,center
4367,center
4368,curved
4369,center
4370,curved
4371,center
4372,curved
4373,center
4374,center
4375,center
4376,center
4377,center
4378,center
4379,center
4380,curved
4381,diagonal
4382,center
4383,center
4384,center
4385,center
4386,center
4387,center
4388,center
4389,curved
4390,center
4391,curved
4392,center
4393,RoT
4394,center
4395,curved
4396,curved
4397,center
4398,curved
4399,center
4400,diagonal
4401,center
4402,curved
4403,center
4404,center
4405,center
4406,center
4407,center
4408,center
4409,center
4410,center
4411,center
4412,center
4413,curved
4414,center
4415,curved
4416,center
4417,center
4418,center
4419,center
4420,center
4421,center
4422,vertical
4423,center
4424,curved
4425,center
4426,curved
4427,center
4428,center
4429,center
4430,center
4431,center
4432,curved
4433,curved
4434,center
4435,center
4436,center
4437,center
4438,curved
4439,center
4440,center
4441,curved
4442,center
4443,center
4444,center
4445,center
4446,center
4447,center
4448,center
4449,center
4450,center
4451,curved
4452,curved
4453,center
4454,RoT
4455,center
4456,center
4457,center
4458,pattern
4459,center
4460,curved
4461,center
4462,curved
4463,curved
4464,center
4465,center
4466,pattern
4467,center
4468,curved
4469,center
4470,pattern
4471,center
4472,curved
4473,center
4474,center
4475,curved
4476,curved
4477,center
4478,center
4479,center
4480,curved
4481,curved
4482,RoT
4483,center
4484,pattern
4485,center
4486,center
4487,curved
4488,curved
4489,center
4490,curved
4491,center
4492,RoT
4493,center
4494,pattern
4495,center
4496,curved
4497,horizontal
4498,center
4499,center
4500,RoT
4501,center
4502,center
4503,center
4504,center
4505,center
4506,center
4507,curved
4508,curved
4509,center
4510,center
4511,center
4512,center
4513,curved
4514,horizontal
4515,center
4516,pattern
4517,center
4518,curved
4519,center
4520,center
4521,curved
4522,RoT
4523,center
4524,center
4525,center
4526,center
4527,center
4528,curved
4529,curved
4530,curved
4531,curved
4532,curved
4533,center
4534,center
4535,center
4536,center
4537,center
4538,center
4539,horizontal
4540,pattern
4541,center
4542,center
4543,curved
4544,center
4545,center
4546,center
4547,curved
4548,curved
4549,RoT
4550,center
4551,center
4552,curved
4553,center
4554,curved
4555,center
4556,curved
4557,curved
4558,center
4559,curved
4560,center
4561,diagonal
4562,center
4563,curved
4564,center
4565,center
4566,curved
4567,center
4568,center
4569,center
4570,center
4571,center
4572,diagonal
4573,curved
4574,curved
4575,center
4576,center
4577,center
4578,center
4579,curved
4580,center
4581,center
4582,pattern
4583,RoT
4584,RoT
4585,RoT
4586,center
4587,center
4588,curved
4589,curved
4590,curved
4591,center
4592,center
4593,center
4594,center
4595,center
4596,center
4597,curved
4598,center
4599,RoT
4600,curved
4601,pattern
4602,center
4603,center
4604,horizontal
4605,center
4606,RoT
4607,center
4608,center
4609,center
4610,center
4611,center
4612,center
4613,center
4614,center
4615,center
4616,center
4617,curved
4618,curved
4619,curved
4620,center
4621,center
4622,center
4623,pattern
4624,curved
4625,center
4626,center
4627,curved
4628,RoT
4629,center
4630,RoT
4631,center
4632,center
4633,center
4634,center
4635,center
4636,center
4637,center
4638,center
4639,center
4640,center
4641,center
4642,curved
4643,center
4644,curved
4645,curved
4646,center
4647,curved
4648,curved
4649,center
4650,center
4651,curved
4652,center
4653,RoT
4654,RoT
4655,RoT
4656,center
4657,center
4658,center
4659,center
4660,center
4661,curved
4662,curved
4663,RoT
4664,center
4665,center
4666,center
4667,curved
4668,center
4669,curved
4670,center
4671,pattern
4672,center
4673,center
4674,diagonal
4675,curved
4676,diagonal
4677,center
4678,curved
4679,RoT
4680,center
4681,center
4682,center
4683,center
4684,center
4685,center
4686,center
4687,curved
4688,center
4689,center
4690,center
4691,center
4692,center
4693,horizontal
4694,center
4695,center
4696,center
4697,RoT
4698,center
4699,center
4700,center
4701,center
4702,center
4703,center
4704,center
4705,center
4706,curved
4707,center
4708,center
4709,curved
4710,curved
4711,curved
4712,center
4713,center
4714,center
4715,center
4716,curved
4717,pattern
4718,curved
4719,center
4720,curved
4721,center
4722,center
4723,curved
4724,curved
4725,center
4726,curved
4727,curved
4728,curved
4729,horizontal
4730,diagonal
4731,center
4732,center
4733,curved
4734,center
4735,RoT
4736,center
4737,center
4738,RoT
4739,curved
4740,pattern
4741,center
4742,center
4743,center
4744,center
4745,curved
4746,center
4747,center
4748,center
4749,center
4750,curved
4751,center
4752,center
4753,center
4754,diagonal
4755,center
4756,center
4757,RoT
4758,curved
4759,pattern
4760,center
4761,center
4762,center
4763,curved
4764,center
4765,curved
4766,center
4767,center
4768,center
4769,center
4770,center
4771,center
4772,curved
4773,center
4774,center
4775,center
4776,center
4777,curved
4778,center
4779,center
4780,center
4781,curved
4782,curved
4783,center
4784,center
4785,RoT
4786,center
4787,pattern
4788,center
4789,curved
4790,center
4791,center
4792,center
4793,center
4794,RoT
4795,center
4796,center
4797,center
4798,curved
4799,center
4800,center
4801,curved
4802,RoT
4803,curved
4804,center
4805,center
4806,center
4807,pattern
4808,curved
4809,pattern
4810,curved
4811,center
4812,center
4813,symmetric
4814,curved
4815,center
4816,center
4817,center
4818,horizontal
4819,center
4820,RoT
4821,center
4822,curved
4823,center
4824,curved
4825,center
4826,center
4827,center
4828,center
4829,center
4830,curved
4831,curved
4832,center
4833,center
4834,curved
4835,center
4836,center
4837,center
4838,center
4839,center
4840,center
4841,curved
4842,center
4843,curved
4844,center
4845,curved
4846,curved
4847,curved
4848,center
4849,center
4850,center
4851,center
4852,center
4853,center
4854,center
4855,center
4856,center
4857,center
4858,center
4859,center
4860,curved
4861,curved
4862,curved
4863,center
4864,center
4865,RoT
4866,center
4867,center
4868,center
4869,center
4870,curved
4871,curved
4872,curved
4873,center
4874,center
4875,center
4876,RoT
4877,center
4878,center
4879,horizontal
4880,center
4881,RoT
4882,RoT
4883,center
4884,center
4885,center
4886,center
4887,center
4888,curved
4889,center
4890,curved
4891,center
4892,center
4893,center
4894,center
4895,curved
4896,curved
4897,center
4898,center
4899,center
4900,center
4901,center
4902,curved
4903,center
4904,center
4905,curved
4906,curved
4907,curved
4908,center
4909,curved
4910,curved
4911,center
4912,center
4913,center
4914,center
4915,center
4916,center
4917,center
4918,center
4919,center
4920,center
4921,curved
4922,horizontal
4923,center
4924,center
4925,center
4926,center
4927,center
4928,center
4929,curved
4930,center
4931,center
4932,center
4933,RoT
4934,RoT
4935,center
4936,center
4937,center
4938,center
4939,center
4940,center
4941,center
4942,center
4943,center
4944,center
4945,center
4946,center
4947,diagonal
4948,center
4949,center
4950,center
4951,center
4952,RoT
4953,RoT
4954,center
4955,curved
4956,curved
4957,curved
4958,curved
4959,curved
4960,curved
4961,curved
4962,curved
4963,curved
4964,center
4965,center
4966,center
4967,curved
4968,center
4969,center
4970,curved
4971,curved
4972,center
4973,center
4974,center
4975,curved
4976,curved
4977,curved
4978,center
4979,center
4980,center
4981,center
4982,center
4983,center
4984,center
4985,curved
4986,center
4987,center
4988,curved
4989,curved
4990,curved
4991,curved
4992,center
4993,center
4994,curved
4995,center
4996,curved
4997,curved
4998,curved
4999,curved
5000,curved
5001,curved
5002,curved
5003,center
5004,center
5005,center
5006,curved
5007,center
5008,center
5009,curved
5010,center
5011,center
5012,center
5013,curved
5014,center
5015,curved
5016,curved
5017,curved
5018,horizontal
5019,center
5020,center
5021,center
5022,center
5023,center
5024,center
5025,curved
5026,curved
5027,center
5028,curved
5029,center
5030,curved
5031,center
5032,center
5033,center
5034,curved
5035,center
5036,curved
5037,curved
5038,center
5039,center
5040,center
5041,center
5042,pattern
5043,curved
5044,curved
5045,curved
5046,curved
5047,center
5048,center
5049,RoT
5050,curved
5051,center
5052,curved
5053,center
5054,center
5055,center
5056,center
5057,center
5058,center
5059,center
5060,center
5061,curved
5062,curved
5063,curved
5064,center
5065,center
5066,center
5067,center
5068,center
5069,curved
5070,center
5071,center
5072,curved
5073,curved
5074,curved
5075,center
5076,center
5077,center
5078,center
5079,curved
5080,curved
5081,curved
5082,curved
5083,center
5084,center
5085,curved
5086,center
5087,center
5088,center
5089,curved
5090,center
5091,curved
5092,center
5093,curved
5094,curved
5095,center
5096,center
5097,center
5098,center
5099,center
5100,curved
5101,curved
5102,curved
5103,center
5104,center
5105,curved
5106,curved
5107,center
5108,curved
5109,center
5110,center
5111,curved
5112,curved
5113,curved
5114,horizontal
5115,center
5116,curved
5117,curved
5118,curved
5119,curved
5120,center
5121,center
5122,curved
5123,pattern
5124,center
5125,curved
5126,center
5127,center
5128,center
5129,center
5130,center
5131,pattern
5132,center
5133,center
5134,center
5135,center
5136,curved
5137,center
5138,center
5139,center
5140,center
5141,curved
5142,curved
5143,curved
5144,curved
5145,center
5146,diagonal
5147,curved
5148,center
5149,center
5150,center
5151,center
5152,center
5153,curved
5154,curved
5155,curved
5156,center
5157,center
5158,curved
5159,curved
5160,center
5161,center
5162,RoT
5163,center
5164,center
5165,pattern
5166,center
5167,center
5168,center
5169,center
5170,center
5171,RoT
5172,center
5173,curved
5174,curved
5175,center
5176,curved
5177,curved
5178,curved
5179,center
5180,curved
5181,center
5182,center
5183,curved
5184,center
5185,center
5186,center
5187,curved
5188,triangle
5189,center
5190,diagonal
5191,center
5192,center
5193,center
5194,horizontal
5195,diagonal
5196,center
5197,center
5198,center
5199,center
5200,curved
5201,curved
5202,curved
5203,center
5204,curved
5205,curved
5206,center
5207,curved
5208,center
5209,curved
5210,curved
5211,center
5212,curved
5213,center
5214,curved
5215,center
5216,curved
5217,curved
5218,center
5219,curved
5220,curved
5221,curved
5222,curved
5223,horizontal
5224,curved
5225,curved
5226,curved
5227,curved
5228,curved
5229,curved
5230,curved
5231,curved
5232,horizontal
5233,curved
5234,curved
5235,center
5236,curved
5237,curved
5238,curved
5239,curved
5240,curved
5241,center
