id,predict_label
2659,center
2660,center
2661,curved
2662,symmetric
2663,center
2664,curved
2665,center
2666,center
2667,curved
2668,center
2669,center
2670,center
2671,center
2672,center
2673,curved
2674,center
2675,diagonal
2676,center
2677,center
2678,symmetric
2679,center
2680,pattern
2681,curved
2682,RoT
2683,curved
2684,curved
2685,center
2686,curved
2687,center
2688,center
2689,curved
2690,curved
2691,curved
2692,curved
2693,curved
2694,curved
2695,curved
2696,curved
2697,center
2698,curved
2699,center
2700,center
2701,center
2702,center
2703,curved
2704,curved
2705,center
2706,curved
2707,center
2708,center
2709,curved
2710,center
2711,center
2712,center
2713,pattern
2714,center
2715,curved
2716,curved
2717,center
2718,center
2719,center
2720,center
2721,curved
2722,center
2723,center
2724,diagonal
2725,curved
2726,horizontal
2727,curved
2728,center
2729,curved
2730,center
2731,center
2732,curved
2733,center
2734,center
2735,center
2736,center
2737,curved
2738,center
2739,center
2740,center
2741,curved
2742,curved
2743,center
2744,curved
2745,curved
2746,center
2747,center
2748,curved
2749,curved
2750,curved
2751,curved
2752,curved
2753,curved
2754,curved
2755,curved
2756,curved
2757,curved
2758,curved
2759,curved
2760,center
2761,center
2762,center
2763,diagonal
2764,triangle
2765,curved
2766,center
2767,curved
2768,curved
2769,center
2770,center
2771,curved
2772,center
2773,center
2774,curved
2775,center
2776,center
2777,curved
2778,center
2779,center
2780,center
2781,curved
2782,symmetric
2783,center
2784,center
2785,curved
2786,center
2787,center
2788,curved
2789,center
2790,center
2791,curved
2792,curved
2793,center
2794,curved
2795,curved
2796,center
2797,center
2798,curved
2799,curved
2800,curved
2801,curved
2802,curved
2803,horizontal
2804,curved
2805,center
2806,center
2807,curved
2808,center
2809,center
2810,center
2811,curved
2812,curved
2813,center
2814,curved
2815,center
2816,center
2817,curved
2818,center
2819,RoT
2820,curved
2821,center
2822,center
2823,pattern
2824,center
2825,RoT
2826,center
2827,curved
2828,curved
2829,center
2830,curved
2831,curved
2832,triangle
2833,curved
2834,center
2835,center
2836,center
2837,center
2838,center
2839,curved
2840,curved
2841,horizontal
2842,center
2843,center
2844,curved
2845,center
2846,curved
2847,center
2848,diagonal
2849,center
2850,curved
2851,center
2852,curved
2853,center
2854,curved
2855,curved
2856,center
2857,curved
2858,center
2859,pattern
2860,pattern
2861,diagonal
2862,curved
2863,diagonal
2864,symmetric
2865,curved
2866,curved
2867,curved
2868,curved
2869,center
2870,center
2871,pattern
2872,center
2873,symmetric
2874,center
2875,center
2876,center
2877,center
2878,center
2879,curved
2880,center
2881,curved
2882,curved
2883,diagonal
2884,pattern
2885,center
2886,curved
2887,curved
2888,curved
2889,center
2890,curved
2891,center
2892,curved
2893,curved
2894,curved
2895,curved
2896,center
2897,center
2898,curved
2899,curved
2900,curved
2901,curved
2902,center
2903,center
2904,curved
2905,center
2906,center
2907,center
2908,center
2909,curved
2910,center
2911,curved
2912,diagonal
2913,RoT
2914,curved
2915,center
2916,curved
2917,curved
2918,center
2919,center
2920,center
2921,center
2922,center
2923,center
2924,RoT
2925,curved
2926,diagonal
2927,center
2928,center
2929,center
2930,center
2931,center
2932,curved
2933,diagonal
2934,center
2935,center
2936,center
2937,diagonal
2938,center
2939,center
2940,center
2941,curved
2942,diagonal
2943,curved
2944,center
2945,center
2946,curved
2947,center
2948,center
2949,center
2950,center
2951,curved
2952,curved
2953,center
2954,center
2955,center
2956,center
2957,vertical
2958,curved
2959,center
2960,center
2961,center
2962,center
2963,center
2964,center
2965,center
2966,center
2967,curved
2968,center
2969,curved
2970,curved
2971,center
2972,center
2973,center
2974,curved
2975,triangle
2976,center
2977,curved
2978,curved
2979,center
2980,horizontal
2981,center
2982,center
2983,pattern
2984,center
2985,diagonal
2986,center
2987,curved
2988,center
2989,center
2990,center
2991,curved
2992,center
2993,center
2994,center
2995,diagonal
2996,curved
2997,center
2998,center
2999,center
3000,center
3001,center
3002,center
3003,center
3004,curved
3005,curved
3006,center
3007,center
3008,center
3009,curved
3010,curved
3011,curved
3012,curved
3013,center
3014,pattern
3015,curved
3016,center
3017,center
3018,center
3019,curved
3020,diagonal
3021,center
3022,symmetric
3023,curved
3024,center
3025,center
3026,center
3027,center
3028,symmetric
3029,center
3030,RoT
3031,curved
3032,center
3033,center
3034,center
3035,center
3036,center
3037,center
3038,diagonal
3039,center
3040,center
3041,curved
3042,curved
3043,curved
3044,center
3045,center
3046,center
3047,center
3048,curved
3049,center
3050,center
3051,curved
3052,center
3053,center
3054,center
3055,curved
3056,center
3057,center
3058,center
3059,center
3060,center
3061,center
3062,center
3063,triangle
3064,curved
3065,curved
3066,center
3067,center
3068,center
3069,curved
3070,curved
3071,curved
3072,center
3073,symmetric
3074,curved
3075,curved
3076,center
3077,center
3078,diagonal
3079,diagonal
3080,center
3081,curved
3082,curved
3083,curved
3084,curved
3085,center
3086,center
3087,curved
3088,horizontal
3089,curved
3090,center
3091,curved
3092,center
3093,center
3094,center
3095,center
3096,curved
3097,symmetric
3098,center
3099,center
3100,center
3101,curved
3102,curved
3103,center
3104,center
3105,center
3106,center
3107,center
3108,center
3109,center
3110,center
3111,curved
3112,center
3113,curved
3114,center
3115,curved
3116,curved
3117,curved
3118,center
3119,curved
3120,center
3121,center
3122,center
3123,center
3124,center
3125,center
3126,center
3127,curved
3128,center
3129,center
3130,center
3131,curved
3132,curved
3133,center
3134,curved
3135,curved
3136,center
3137,curved
3138,curved
3139,center
3140,center
3141,curved
3142,center
3143,horizontal
3144,curved
3145,curved
3146,center
3147,curved
3148,curved
3149,curved
3150,center
3151,curved
3152,curved
3153,center
3154,center
3155,curved
3156,center
3157,curved
3158,center
3159,center
3160,center
3161,symmetric
3162,center
3163,center
3164,center
3165,center
3166,center
3167,center
3168,triangle
3169,curved
3170,curved
3171,center
3172,center
3173,center
3174,center
3175,center
3176,center
3177,center
3178,center
3179,center
3180,symmetric
3181,curved
3182,symmetric
3183,center
3184,diagonal
3185,horizontal
3186,diagonal
3187,center
3188,center
3189,center
3190,center
3191,curved
3192,curved
3193,curved
3194,curved
3195,diagonal
3196,curved
3197,curved
3198,center
3199,center
3200,center
3201,center
3202,center
3203,center
3204,center
3205,center
3206,curved
3207,center
3208,center
3209,center
3210,horizontal
3211,center
3212,center
3213,center
3214,center
3215,center
3216,center
3217,center
3218,curved
3219,center
3220,curved
3221,curved
3222,center
3223,curved
3224,curved
3225,center
3226,pattern
3227,curved
3228,curved
3229,center
3230,curved
3231,center
3232,diagonal
3233,center
3234,center
3235,center
3236,curved
3237,center
3238,curved
3239,center
3240,center
3241,center
3242,curved
3243,center
3244,curved
3245,center
3246,curved
3247,center
3248,center
3249,curved
3250,curved
3251,curved
3252,curved
3253,curved
3254,center
3255,curved
3256,center
3257,center
3258,curved
3259,center
3260,center
3261,center
3262,center
3263,center
3264,center
3265,center
3266,center
3267,center
3268,triangle
3269,pattern
3270,center
3271,center
3272,center
3273,center
3274,center
3275,curved
3276,curved
3277,triangle
3278,center
3279,center
3280,center
3281,curved
3282,curved
3283,curved
3284,center
3285,curved
3286,curved
3287,curved
3288,curved
3289,curved
3290,curved
3291,curved
3292,center
3293,center
3294,curved
3295,center
3296,center
3297,curved
3298,curved
3299,center
3300,center
3301,center
3302,curved
3303,center
3304,curved
3305,curved
3306,center
3307,center
3308,center
3309,curved
3310,curved
3311,curved
3312,center
3313,curved
3314,center
3315,center
3316,center
3317,symmetric
3318,curved
3319,curved
3320,curved
3321,center
3322,center
3323,curved
3324,curved
3325,curved
3326,curved
3327,center
3328,center
3329,center
3330,center
3331,center
3332,center
3333,center
3334,curved
3335,curved
3336,curved
3337,curved
3338,curved
3339,curved
3340,curved
3341,triangle
3342,center
3343,curved
3344,curved
3345,center
3346,curved
3347,center
3348,center
3349,center
3350,center
3351,center
3352,curved
3353,center
3354,center
3355,triangle
3356,triangle
3357,symmetric
3358,curved
3359,diagonal
3360,center
3361,curved
3362,center
3363,center
3364,center
3365,curved
3366,center
3367,center
3368,curved
3369,center
3370,center
3371,symmetric
3372,center
3373,curved
3374,center
3375,center
3376,triangle
3377,center
3378,center
3379,curved
3380,curved
3381,curved
3382,center
3383,curved
3384,center
3385,curved
3386,center
3387,triangle
3388,center
3389,center
3390,center
3391,diagonal
3392,center
3393,diagonal
3394,curved
3395,center
3396,center
3397,diagonal
3398,diagonal
3399,center
3400,center
3401,curved
3402,curved
3403,center
3404,center
3405,center
3406,center
3407,center
3408,curved
3409,center
3410,center
3411,center
3412,center
3413,center
3414,curved
3415,center
3416,center
3417,center
3418,curved
3419,center
3420,center
3421,center
3422,center
3423,center
3424,center
3425,diagonal
3426,curved
3427,horizontal
3428,curved
3429,center
3430,center
3431,curved
3432,center
3433,center
3434,center
3435,center
3436,center
3437,center
3438,center
3439,center
3440,curved
3441,curved
3442,center
3443,center
3444,center
3445,curved
3446,curved
3447,center
3448,center
3449,center
3450,curved
3451,curved
3452,curved
3453,curved
3454,curved
3455,center
3456,center
3457,curved
3458,center
3459,center
3460,center
3461,curved
3462,center
3463,symmetric
3464,center
3465,center
3466,curved
3467,center
3468,center
3469,center
3470,center
3471,center
3472,center
3473,center
3474,curved
3475,center
3476,center
3477,curved
3478,curved
3479,center
3480,RoT
3481,center
3482,center
3483,center
3484,center
3485,center
3486,center
3487,center
3488,center
3489,curved
3490,center
3491,center
3492,center
3493,curved
3494,diagonal
3495,center
3496,curved
3497,curved
3498,center
3499,curved
3500,center
3501,diagonal
3502,center
3503,center
3504,center
3505,symmetric
3506,center
3507,symmetric
3508,curved
3509,curved
3510,curved
3511,center
3512,curved
3513,center
3514,center
3515,center
3516,center
3517,center
3518,center
3519,center
3520,horizontal
3521,center
3522,center
3523,center
3524,center
3525,curved
3526,center
3527,center
3528,curved
3529,curved
3530,center
3531,center
3532,center
3533,diagonal
3534,curved
3535,triangle
3536,center
3537,center
3538,center
3539,center
3540,curved
3541,curved
3542,curved
3543,center
3544,center
3545,curved
3546,center
3547,center
3548,curved
3549,curved
3550,center
3551,center
3552,curved
3553,curved
3554,center
3555,center
3556,center
3557,center
3558,center
3559,curved
3560,center
3561,center
3562,center
3563,center
3564,center
3565,center
3566,center
3567,curved
3568,center
3569,center
3570,RoT
3571,center
3572,curved
3573,curved
3574,center
3575,center
3576,center
3577,center
3578,curved
3579,triangle
3580,center
3581,curved
3582,center
3583,center
3584,center
3585,curved
3586,center
3587,center
3588,RoT
3589,diagonal
3590,center
3591,RoT
3592,center
3593,center
3594,center
3595,center
3596,center
3597,center
3598,center
3599,curved
3600,center
3601,center
3602,center
3603,pattern
3604,center
3605,curved
3606,center
3607,center
3608,center
3609,curved
3610,center
3611,center
3612,center
3613,center
3614,center
3615,center
3616,curved
3617,curved
3618,center
3619,center
3620,diagonal
3621,center
3622,center
3623,symmetric
3624,center
3625,curved
3626,center
3627,curved
3628,pattern
3629,center
3630,curved
3631,diagonal
3632,center
3633,curved
3634,curved
3635,center
3636,center
3637,curved
3638,center
3639,center
3640,center
3641,center
3642,center
3643,curved
3644,curved
3645,center
3646,center
3647,center
3648,RoT
3649,curved
3650,center
3651,center
3652,center
3653,curved
3654,center
3655,center
3656,center
3657,curved
3658,center
3659,center
3660,center
3661,center
3662,RoT
3663,center
3664,center
3665,curved
3666,curved
3667,center
3668,curved
3669,center
3670,curved
3671,center
3672,curved
3673,center
3674,center
3675,center
3676,center
3677,center
3678,center
3679,center
3680,center
3681,center
3682,curved
3683,curved
3684,center
3685,center
3686,curved
3687,curved
3688,center
3689,center
3690,center
3691,center
3692,curved
3693,curved
3694,center
3695,center
3696,center
3697,curved
3698,center
3699,center
3700,center
3701,curved
3702,center
3703,center
3704,diagonal
3705,center
3706,center
3707,center
3708,center
3709,curved
3710,center
3711,diagonal
3712,center
3713,center
3714,center
3715,curved
3716,center
3717,curved
3718,center
3719,curved
3720,curved
3721,center
3722,center
3723,curved
3724,curved
3725,center
3726,center
3727,center
3728,center
3729,center
3730,center
3731,center
3732,center
3733,center
3734,center
3735,center
3736,center
3737,center
3738,center
3739,curved
3740,center
3741,center
3742,curved
3743,curved
3744,center
3745,pattern
3746,center
3747,center
3748,center
3749,center
3750,pattern
3751,center
3752,center
3753,center
3754,curved
3755,curved
3756,curved
3757,curved
3758,center
3759,center
3760,center
3761,center
3762,center
3763,curved
3764,curved
3765,diagonal
3766,center
3767,triangle
3768,center
3769,center
3770,curved
3771,curved
3772,center
3773,curved
3774,RoT
3775,center
3776,center
3777,curved
3778,center
3779,center
3780,center
3781,center
3782,pattern
3783,center
3784,center
3785,diagonal
3786,curved
3787,center
3788,center
3789,curved
3790,pattern
3791,center
3792,center
3793,center
3794,center
3795,center
3796,center
3797,center
3798,center
3799,curved
3800,curved
3801,center
3802,curved
3803,curved
3804,center
3805,center
3806,diagonal
3807,center
3808,center
3809,center
3810,center
3811,center
3812,center
3813,center
3814,center
3815,center
3816,center
3817,center
3818,diagonal
3819,center
3820,center
3821,center
3822,center
3823,center
3824,center
3825,curved
3826,curved
3827,curved
3828,center
3829,center
3830,center
3831,center
3832,center
3833,RoT
3834,diagonal
3835,curved
3836,curved
3837,curved
3838,center
3839,center
3840,curved
3841,center
3842,center
3843,curved
3844,curved
3845,center
3846,curved
3847,center
3848,center
3849,RoT
3850,RoT
3851,curved
3852,center
3853,curved
3854,curved
3855,center
3856,center
3857,center
3858,center
3859,center
3860,center
3861,center
3862,center
3863,center
3864,center
3865,center
3866,curved
3867,curved
3868,curved
3869,center
3870,RoT
3871,center
3872,triangle
3873,center
3874,center
3875,center
3876,RoT
3877,triangle
3878,center
3879,center
3880,diagonal
3881,center
3882,center
3883,curved
3884,center
3885,center
3886,RoT
3887,curved
3888,curved
3889,center
3890,center
3891,center
3892,center
3893,curved
3894,center
3895,curved
3896,center
3897,center
3898,center
3899,center
3900,diagonal
3901,curved
3902,center
3903,curved
3904,curved
3905,center
3906,center
3907,center
3908,curved
3909,curved
3910,center
3911,curved
3912,curved
3913,center
3914,center
3915,center
3916,center
3917,center
3918,center
3919,curved
3920,center
3921,curved
3922,center
3923,center
3924,center
3925,curved
3926,center
3927,center
3928,center
3929,center
3930,center
3931,RoT
3932,center
3933,curved
3934,center
3935,center
3936,center
3937,center
3938,pattern
3939,center
3940,center
3941,center
3942,center
3943,center
3944,curved
3945,center
3946,center
3947,center
3948,RoT
3949,center
3950,diagonal
3951,center
3952,curved
3953,curved
3954,curved
3955,curved
3956,center
3957,diagonal
3958,center
3959,curved
3960,curved
3961,center
3962,curved
3963,curved
3964,center
3965,center
3966,center
3967,center
3968,center
3969,center
3970,pattern
3971,center
3972,curved
3973,center
3974,curved
3975,center
3976,center
3977,center
3978,center
3979,curved
3980,center
3981,center
3982,center
3983,center
3984,center
3985,horizontal
3986,curved
3987,center
3988,center
3989,center
3990,curved
3991,center
3992,center
3993,center
3994,center
3995,center
3996,center
3997,center
3998,center
3999,curved
4000,center
4001,center
4002,center
4003,curved
4004,curved
4005,center
4006,center
4007,center
4008,center
4009,center
4010,center
4011,curved
4012,center
4013,center
4014,center
4015,center
4016,center
4017,center
4018,RoT
4019,curved
4020,center
4021,curved
4022,center
4023,center
4024,RoT
4025,center
4026,center
4027,center
4028,center
4029,symmetric
4030,center
4031,center
4032,center
4033,center
4034,center
4035,center
4036,center
4037,center
4038,center
4039,center
4040,center
4041,center
4042,symmetric
4043,center
4044,center
4045,center
4046,curved
4047,center
4048,center
4049,center
4050,center
4051,center
4052,center
4053,center
4054,center
4055,center
4056,center
4057,center
4058,center
4059,center
4060,curved
4061,curved
4062,center
4063,center
4064,center
4065,center
4066,curved
4067,curved
4068,center
4069,curved
4070,curved
4071,curved
4072,center
4073,center
4074,curved
4075,triangle
4076,center
4077,center
4078,curved
4079,center
4080,center
4081,curved
4082,center
4083,center
4084,curved
4085,center
4086,center
4087,curved
4088,center
4089,center
4090,diagonal
4091,center
4092,center
4093,center
4094,center
4095,center
4096,center
4097,center
4098,center
4099,center
4100,center
4101,triangle
4102,center
4103,center
4104,center
4105,center
4106,center
4107,symmetric
4108,center
4109,center
4110,center
4111,center
4112,center
4113,center
4114,curved
4115,center
4116,center
4117,center
4118,center
4119,center
4120,curved
4121,center
4122,center
4123,center
4124,curved
4125,curved
4126,center
4127,curved
4128,curved
4129,center
4130,curved
4131,curved
4132,center
4133,center
4134,center
4135,curved
4136,center
4137,curved
4138,center
4139,center
4140,center
4141,curved
4142,center
4143,horizontal
4144,curved
4145,center
4146,center
4147,center
4148,center
4149,center
4150,center
4151,curved
4152,center
4153,center
4154,center
4155,center
4156,center
4157,RoT
4158,vertical
4159,RoT
4160,center
4161,center
4162,center
4163,center
4164,center
4165,center
4166,center
4167,center
4168,diagonal
4169,diagonal
4170,curved
4171,center
4172,center
4173,center
4174,center
4175,center
4176,curved
4177,center
4178,center
4179,curved
4180,center
4181,curved
4182,curved
4183,center
4184,center
4185,diagonal
4186,center
4187,center
4188,curved
4189,center
4190,center
4191,curved
4192,curved
4193,center
4194,center
4195,curved
4196,symmetric
4197,center
4198,center
4199,center
4200,curved
4201,curved
4202,center
4203,center
4204,curved
4205,curved
4206,curved
4207,center
4208,curved
4209,center
4210,center
4211,center
4212,center
4213,curved
4214,curved
4215,curved
4216,curved
4217,center
4218,curved
4219,curved
4220,curved
4221,curved
4222,curved
4223,center
4224,curved
4225,center
4226,center
4227,curved
4228,curved
4229,curved
4230,curved
4231,curved
4232,curved
4233,curved
4234,curved
4235,center
4236,diagonal
4237,curved
4238,curved
4239,curved
4240,center
4241,curved
4242,curved
4243,curved
4244,curved
4245,center
4246,curved
4247,curved
4248,symmetric
4249,center
4250,RoT
4251,center
4252,curved
4253,center
4254,center
4255,center
4256,curved
4257,center
4258,center
4259,center
4260,center
4261,curved
4262,curved
4263,curved
4264,center
4265,curved
4266,horizontal
4267,curved
4268,curved
4269,curved
4270,center
4271,center
4272,center
4273,center
4274,triangle
4275,curved
4276,curved
4277,center
4278,center
4279,center
4280,curved
4281,curved
4282,center
4283,center
4284,center
4285,center
4286,center
4287,center
4288,diagonal
4289,curved
4290,curved
4291,center
4292,center
4293,center
4294,curved
4295,center
4296,curved
4297,curved
4298,curved
4299,center
4300,curved
4301,curved
4302,diagonal
4303,center
4304,center
4305,curved
4306,curved
4307,center
4308,curved
4309,center
4310,curved
4311,center
4312,center
4313,center
4314,curved
4315,curved
4316,curved
4317,center
4318,curved
4319,center
4320,center
4321,center
4322,curved
4323,triangle
4324,curved
4325,diagonal
4326,center
4327,center
4328,center
4329,center
4330,RoT
4331,center
4332,curved
4333,center
4334,center
4335,curved
4336,diagonal
4337,center
4338,center
4339,center
4340,center
4341,curved
4342,center
4343,pattern
4344,center
4345,center
4346,diagonal
4347,curved
4348,pattern
4349,center
4350,curved
4351,center
4352,center
4353,center
4354,center
4355,center
4356,curved
4357,center
4358,center
4359,center
4360,curved
4361,center
4362,center
4363,curved
4364,center
4365,center
4366,center
4367,diagonal
4368,curved
4369,center
4370,curved
4371,curved
4372,center
4373,center
4374,center
4375,curved
4376,curved
4377,curved
4378,center
4379,center
4380,curved
4381,curved
4382,center
4383,curved
4384,center
4385,center
4386,curved
4387,curved
4388,curved
4389,center
4390,center
4391,center
4392,curved
4393,curved
4394,curved
4395,curved
4396,curved
4397,triangle
4398,center
4399,curved
4400,curved
4401,center
4402,curved
4403,curved
4404,curved
4405,curved
4406,curved
4407,center
4408,center
4409,curved
4410,center
4411,horizontal
4412,center
4413,curved
4414,curved
4415,center
4416,curved
4417,RoT
4418,center
4419,curved
4420,center
4421,center
4422,center
4423,center
4424,center
4425,diagonal
4426,diagonal
4427,triangle
4428,vertical
4429,curved
4430,diagonal
4431,center
4432,curved
4433,curved
4434,curved
4435,curved
4436,center
4437,curved
4438,curved
4439,curved
4440,curved
4441,center
4442,diagonal
4443,curved
4444,curved
4445,curved
4446,diagonal
4447,curved
4448,curved
4449,curved
4450,center
4451,curved
4452,center
4453,center
4454,center
4455,curved
4456,curved
4457,curved
4458,curved
4459,center
4460,curved
4461,center
4462,center
4463,center
4464,curved
4465,center
4466,curved
4467,curved
4468,curved
4469,center
4470,diagonal
4471,center
4472,curved
4473,diagonal
4474,center
4475,center
4476,curved
4477,center
4478,curved
4479,center
4480,curved
4481,curved
4482,center
4483,center
4484,center
4485,curved
4486,curved
4487,center
4488,center
4489,center
4490,curved
4491,diagonal
4492,center
4493,curved
4494,curved
4495,center
4496,center
4497,center
4498,diagonal
4499,diagonal
4500,center
4501,diagonal
4502,curved
4503,center
4504,diagonal
4505,diagonal
4506,curved
4507,curved
4508,center
4509,diagonal
4510,center
4511,triangle
4512,center
4513,center
4514,center
4515,center
4516,diagonal
4517,center
4518,center
4519,center
4520,curved
4521,curved
4522,center
4523,diagonal
4524,diagonal
4525,center
4526,center
4527,center
4528,curved
4529,center
4530,center
4531,curved
4532,center
4533,center
4534,center
4535,center
4536,center
4537,center
4538,curved
4539,center
4540,center
4541,center
4542,curved
4543,center
4544,center
4545,center
4546,curved
4547,center
4548,center
4549,curved
4550,center
4551,curved
4552,center
4553,center
4554,center
4555,horizontal
4556,center
4557,curved
4558,curved
4559,curved
4560,center
4561,diagonal
4562,curved
4563,curved
4564,center
4565,curved
4566,curved
4567,horizontal
4568,center
4569,center
4570,center
4571,center
4572,center
4573,horizontal
4574,curved
4575,curved
4576,center
4577,triangle
4578,curved
4579,center
4580,triangle
4581,center
4582,center
4583,curved
4584,center
4585,curved
4586,center
4587,center
4588,center
4589,curved
4590,curved
4591,center
4592,curved
4593,diagonal
4594,center
4595,center
4596,center
4597,center
4598,center
4599,symmetric
4600,curved
4601,curved
4602,center
4603,diagonal
4604,horizontal
4605,horizontal
4606,center
4607,symmetric
4608,center
4609,center
4610,center
4611,curved
4612,center
4613,center
4614,center
4615,center
4616,pattern
4617,pattern
4618,curved
4619,center
4620,center
4621,center
4622,curved
4623,center
4624,center
4625,center
4626,center
4627,RoT
4628,center
4629,center
4630,center
4631,center
4632,center
4633,diagonal
4634,horizontal
4635,pattern
4636,curved
4637,center
4638,center
4639,center
4640,center
4641,center
4642,center
4643,curved
4644,center
4645,center
4646,center
4647,curved
4648,curved
4649,center
4650,diagonal
4651,curved
4652,curved
4653,center
4654,curved
4655,curved
4656,center
4657,center
4658,center
4659,curved
4660,curved
4661,center
4662,center
4663,center
4664,center
4665,center
4666,center
4667,center
4668,curved
4669,curved
4670,center
4671,curved
4672,center
4673,center
4674,curved
4675,curved
4676,center
4677,center
4678,curved
4679,curved
4680,center
4681,center
4682,curved
4683,center
4684,center
4685,center
4686,curved
4687,curved
4688,center
4689,curved
4690,center
4691,center
4692,center
4693,center
4694,curved
4695,center
4696,center
4697,center
4698,center
4699,curved
4700,curved
4701,center
4702,center
4703,center
4704,center
4705,center
4706,center
4707,center
4708,center
4709,center
4710,curved
4711,curved
4712,curved
4713,center
4714,curved
4715,curved
4716,center
4717,center
4718,center
4719,center
4720,center
4721,center
4722,center
4723,center
4724,center
4725,center
4726,center
4727,curved
4728,center
4729,center
4730,center
4731,center
4732,center
4733,center
4734,center
4735,center
4736,center
4737,center
4738,curved
4739,center
4740,center
4741,center
4742,curved
4743,curved
4744,center
4745,curved
4746,curved
4747,curved
4748,curved
4749,center
4750,center
4751,center
4752,center
4753,curved
4754,curved
4755,curved
4756,center
4757,center
4758,center
4759,curved
4760,center
4761,center
4762,center
4763,curved
4764,center
4765,center
4766,diagonal
4767,center
4768,center
4769,center
4770,center
4771,center
4772,triangle
4773,symmetric
4774,curved
4775,center
4776,center
4777,diagonal
4778,center
4779,curved
4780,curved
4781,curved
4782,center
4783,curved
4784,curved
4785,curved
4786,curved
4787,center
4788,center
4789,curved
4790,center
4791,center
4792,center
4793,center
4794,center
4795,center
4796,center
4797,center
4798,center
4799,center
4800,curved
4801,center
4802,center
4803,center
4804,diagonal
4805,diagonal
4806,center
4807,center
4808,curved
4809,diagonal
4810,center
4811,center
4812,diagonal
4813,center
4814,center
4815,center
4816,center
4817,center
4818,center
4819,center
4820,curved
4821,curved
4822,center
4823,center
4824,curved
4825,RoT
4826,center
4827,center
4828,center
4829,curved
4830,center
4831,curved
4832,center
4833,curved
4834,center
4835,center
4836,center
4837,center
4838,center
4839,center
4840,center
4841,center
4842,center
4843,center
4844,diagonal
4845,center
4846,center
4847,center
4848,center
4849,center
4850,center
4851,curved
4852,symmetric
4853,curved
4854,center
4855,center
4856,center
4857,center
4858,center
4859,center
4860,center
4861,curved
4862,curved
4863,center
4864,center
4865,curved
4866,curved
4867,diagonal
4868,triangle
4869,center
4870,center
4871,curved
4872,center
4873,center
4874,center
4875,center
4876,curved
4877,center
4878,center
4879,center
4880,curved
4881,center
4882,center
4883,curved
4884,center
4885,curved
4886,diagonal
4887,center
4888,curved
4889,center
4890,center
4891,center
4892,center
4893,curved
4894,center
4895,center
4896,center
4897,center
4898,center
4899,symmetric
4900,curved
4901,curved
4902,curved
4903,curved
4904,center
4905,center
4906,curved
4907,center
4908,center
4909,triangle
4910,curved
4911,curved
4912,curved
4913,center
4914,center
4915,curved
4916,center
4917,center
4918,curved
4919,center
4920,center
4921,center
4922,center
4923,curved
4924,curved
4925,curved
4926,center
4927,curved
4928,curved
4929,curved
4930,curved
4931,curved
4932,center
4933,curved
4934,center
4935,center
4936,center
4937,curved
4938,center
4939,center
4940,center
4941,center
4942,center
4943,center
4944,curved
4945,curved
4946,RoT
4947,center
4948,center
4949,center
4950,curved
4951,center
4952,center
4953,center
4954,center
4955,diagonal
4956,center
4957,center
4958,center
4959,center
4960,center
4961,center
4962,center
4963,center
4964,center
4965,center
4966,center
4967,center
4968,center
4969,center
4970,pattern
4971,center
4972,center
4973,center
4974,center
4975,center
4976,center
4977,curved
4978,diagonal
4979,center
4980,center
4981,center
4982,curved
4983,curved
4984,center
4985,diagonal
4986,curved
4987,center
4988,center
4989,center
4990,center
4991,pattern
4992,center
4993,pattern
4994,pattern
4995,center
4996,curved
4997,center
4998,curved
4999,curved
5000,curved
5001,curved
5002,curved
5003,curved
5004,curved
5005,curved
5006,center
5007,center
5008,center
5009,curved
5010,center
5011,curved
5012,curved
5013,center
5014,center
5015,center
5016,triangle
5017,center
5018,center
5019,center
5020,center
5021,center
5022,center
5023,center
5024,center
5025,center
5026,center
5027,center
5028,curved
5029,curved
5030,center
5031,center
5032,center
5033,curved
5034,curved
5035,curved
5036,center
5037,curved
5038,center
5039,center
5040,diagonal
5041,center
5042,center
5043,center
5044,center
5045,center
5046,curved
5047,curved
5048,center
5049,curved
5050,curved
5051,center
5052,center
5053,curved
5054,center
5055,curved
5056,curved
5057,center
5058,center
5059,diagonal
5060,pattern
5061,curved
5062,center
5063,curved
5064,center
5065,center
5066,center
5067,diagonal
5068,diagonal
5069,center
5070,center
5071,center
5072,vertical
5073,center
5074,center
5075,center
5076,curved
5077,center
5078,horizontal
5079,center
5080,center
5081,center
5082,curved
5083,curved
5084,RoT
5085,center
5086,center
5087,center
5088,diagonal
5089,center
5090,center
5091,center
5092,symmetric
5093,center
5094,diagonal
5095,center
5096,center
5097,center
5098,diagonal
5099,center
5100,curved
5101,curved
5102,curved
5103,curved
5104,center
5105,curved
5106,center
5107,center
5108,center
5109,center
5110,curved
5111,center
5112,center
5113,curved
5114,center
5115,center
5116,center
5117,curved
5118,curved
5119,center
5120,curved
5121,center
5122,curved
5123,curved
5124,curved
5125,curved
5126,center
5127,curved
5128,center
5129,diagonal
5130,center
5131,curved
5132,RoT
5133,curved
5134,curved
5135,center
5136,curved
5137,center
5138,curved
5139,curved
5140,curved
5141,center
5142,center
5143,center
5144,curved
5145,center
5146,curved
5147,center
5148,curved
5149,curved
5150,curved
5151,diagonal
5152,center
5153,center
5154,center
5155,curved
5156,curved
5157,center
5158,center
5159,center
5160,center
5161,center
5162,center
5163,center
5164,center
5165,center
5166,center
5167,center
5168,center
5169,center
5170,center
5171,center
